Unnamed: 0,STATION,NAME,DATE,TMAX,TMIN,TAVG
6365,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-05,99.0,81.0,90.0
6366,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-06,88.0,77.0,82.5
6367,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-07,94.0,74.0,84.0
6368,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-08,94.0,72.0,83.0
6369,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-09,97.0,74.0,85.5
6370,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-10,99.0,78.0,88.5
6371,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-11,92.0,74.0,83.0
6372,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-12,87.0,67.0,77.0
6373,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-13,92.0,66.0,79.0
6374,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-14,86.0,74.0,80.0
6375,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-15,96.0,74.0,85.0
6376,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-16,103.0,80.0,91.5
6377,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-17,104.0,84.0,94.0
6378,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-18,100.0,81.0,90.5
6379,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-19,100.0,81.0,90.5
6380,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-20,94.0,74.0,84.0
6381,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-21,100.0,79.0,89.5
6382,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-22,90.0,77.0,83.5
6383,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-23,87.0,74.0,80.5
6384,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-24,99.0,75.0,87.0
6385,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-25,102.0,81.0,91.5
6386,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-26,103.0,82.0,92.5
6387,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-27,105.0,79.0,92.0
6388,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-28,93.0,75.0,84.0
6389,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-29,95.0,76.0,85.5
6390,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-30,85.0,75.0,80.0
6391,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-08-31,91.0,72.0,81.5
6392,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-01,90.0,66.0,78.0
6393,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-02,94.0,67.0,80.5
6394,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-03,96.0,71.0,83.5
6395,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-04,96.0,75.0,85.5
6396,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-05,91.0,79.0,85.0
6397,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-06,88.0,71.0,79.5
6398,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-07,92.0,62.0,77.0
6399,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-08,98.0,77.0,87.5
6400,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-09,97.0,77.0,87.0
6401,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-10,98.0,68.0,83.0
6402,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-11,79.0,60.0,69.5
6403,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-12,79.0,60.0,69.5
6404,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-13,76.0,55.0,65.5
6405,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-14,76.0,57.0,66.5
6406,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-15,75.0,60.0,67.5
6407,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-16,79.0,58.0,68.5
6408,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-17,95.0,64.0,79.5
6409,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-18,94.0,78.0,86.0
6410,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-19,88.0,75.0,81.5
6411,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-20,78.0,45.0,61.5
6412,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-21,65.0,40.0,52.5
6413,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-22,62.0,43.0,52.5
6414,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-23,66.0,36.0,51.0
6415,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-24,80.0,54.0,67.0
6416,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-25,80.0,64.0,72.0
6417,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-26,84.0,59.0,71.5
6418,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-27,89.0,62.0,75.5
6419,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-28,87.0,67.0,77.0
6420,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-29,84.0,67.0,75.5
6421,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-09-30,85.0,62.0,73.5
6422,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-01,85.0,63.0,74.0
6423,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-02,92.0,70.0,81.0
6424,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-03,84.0,59.0,71.5
6425,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-04,64.0,55.0,59.5
6426,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-05,80.0,50.0,65.0
6427,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-06,77.0,52.0,64.5
6428,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-07,81.0,63.0,72.0
6429,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-08,69.0,56.0,62.5
6430,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-09,71.0,53.0,62.0
6431,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-10,77.0,55.0,66.0
6432,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-11,68.0,50.0,59.0
6433,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-12,57.0,43.0,50.0
6434,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-13,56.0,38.0,47.0
6435,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-14,77.0,39.0,58.0
6436,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-15,73.0,60.0,66.5
6437,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-16,68.0,57.0,62.5
6438,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-17,57.0,51.0,54.0
6439,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-18,59.0,47.0,53.0
6440,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-19,59.0,57.0,58.0
6441,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-20,58.0,50.0,54.0
6442,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-21,54.0,50.0,52.0
6443,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-22,54.0,51.0,52.5
6444,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-23,63.0,49.0,56.0
6445,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-24,66.0,43.0,54.5
6446,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-25,61.0,46.0,53.5
6447,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-26,71.0,44.0,57.5
6448,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-27,78.0,43.0,60.5
6449,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-28,78.0,62.0,70.0
6450,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-29,64.0,52.0,58.0
6451,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-30,55.0,51.0,53.0
6452,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-10-31,74.0,53.0,63.5
6453,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-01,69.0,61.0,65.0
6454,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-02,75.0,63.0,69.0
6455,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-03,70.0,54.0,62.0
6456,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-04,54.0,43.0,48.5
6457,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-05,62.0,38.0,50.0
6458,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-06,60.0,55.0,57.5
6459,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-07,64.0,55.0,59.5
6460,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-08,58.0,52.0,55.0
6461,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-09,60.0,36.0,48.0
6462,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-10,38.0,33.0,35.5
6463,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-11,40.0,33.0,36.5
6464,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-12,40.0,38.0,39.0
6465,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-13,58.0,40.0,49.0
6466,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-14,62.0,45.0,53.5
6467,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-15,45.0,33.0,39.0
6468,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-16,50.0,25.0,37.5
6469,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-17,62.0,37.0,49.5
6470,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-18,69.0,42.0,55.5
6471,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-19,67.0,46.0,56.5
6472,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-20,60.0,40.0,50.0
6473,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-21,67.0,40.0,53.5
6474,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-22,72.0,42.0,57.0
6475,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-23,42.0,31.0,36.5
6476,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-24,45.0,28.0,36.5
6477,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-25,62.0,35.0,48.5
6478,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-26,59.0,50.0,54.5
6479,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-27,56.0,35.0,45.5
6480,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-28,35.0,28.0,31.5
6481,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-29,44.0,24.0,34.0
6482,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-11-30,33.0,21.0,27.0
6483,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-01,40.0,19.0,29.5
6484,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-02,42.0,31.0,36.5
6485,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-03,34.0,30.0,32.0
6486,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-04,37.0,30.0,33.5
6487,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-05,38.0,26.0,32.0
6488,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-06,33.0,23.0,28.0
6489,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-07,45.0,23.0,34.0
6490,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-08,42.0,20.0,31.0
6491,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-09,40.0,26.0,33.0
6492,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-10,37.0,26.0,31.5
6493,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-11,36.0,29.0,32.5
6494,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-12,32.0,24.0,28.0
6495,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-13,36.0,20.0,28.0
6496,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-14,25.0,14.0,19.5
6497,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-15,24.0,14.0,19.0
6498,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-16,21.0,8.0,14.5
6499,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-17,21.0,6.0,13.5
6500,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-18,6.0,-7.0,-0.5
6501,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-19,-2.0,-11.0,-6.5
6502,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-20,11.0,-8.0,1.5
6503,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-21,11.0,-5.0,3.0
6504,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-22,-1.0,-13.0,-7.0
6505,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-23,-1.0,-6.0,-3.5
6506,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-24,-3.0,-13.0,-8.0
6507,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-25,7.0,-13.0,-3.0
6508,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-26,18.0,2.0,10.0
6509,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-27,28.0,17.0,22.5
6510,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-28,22.0,4.0,13.0
6511,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-29,10.0,-5.0,2.5
6512,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-30,21.0,-3.0,9.0
6513,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1983-12-31,32.0,18.0,25.0
6514,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-01,36.0,19.0,27.5
6515,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-02,37.0,17.0,27.0
6516,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-03,44.0,18.0,31.0
6517,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-04,45.0,32.0,38.5
6518,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-05,51.0,31.0,41.0
6519,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-06,48.0,34.0,41.0
6520,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-07,48.0,32.0,40.0
6521,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-08,49.0,27.0,38.0
6522,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-09,36.0,25.0,30.5
6523,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-10,25.0,14.0,19.5
6524,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-11,36.0,16.0,26.0
6525,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-12,33.0,24.0,28.5
6526,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-13,24.0,11.0,17.5
6527,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-14,23.0,8.0,15.5
6528,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-15,25.0,19.0,22.0
6529,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-16,22.0,12.0,17.0
6530,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-17,21.0,7.0,14.0
6531,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-18,13.0,2.0,7.5
6532,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-19,21.0,1.0,11.0
6533,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-20,9.0,-1.0,4.0
6534,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-21,26.0,3.0,14.5
6535,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-22,35.0,22.0,28.5
6536,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-23,38.0,29.0,33.5
6537,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-24,45.0,25.0,35.0
6538,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-25,54.0,28.0,41.0
6539,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-26,55.0,35.0,45.0
6540,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-27,42.0,30.0,36.0
6541,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-28,56.0,37.0,46.5
6542,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-29,59.0,30.0,44.5
6543,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-30,38.0,29.0,33.5
6544,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-01-31,53.0,29.0,41.0
6545,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-01,66.0,29.0,47.5
6546,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-02,54.0,36.0,45.0
6547,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-03,55.0,32.0,43.5
6548,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-04,40.0,34.0,37.0
6549,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-05,38.0,8.0,23.0
6550,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-06,39.0,9.0,24.0
6551,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-07,52.0,23.0,37.5
6552,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-08,62.0,32.0,47.0
6553,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-09,48.0,38.0,43.0
6554,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-10,54.0,38.0,46.0
6555,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-11,71.0,36.0,53.5
6556,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-12,57.0,35.0,46.0
6557,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-13,60.0,34.0,47.0
6558,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-14,69.0,33.0,51.0
6559,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-15,63.0,53.0,58.0
6560,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-16,53.0,41.0,47.0
6561,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-17,47.0,40.0,43.5
6562,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-18,56.0,37.0,46.5
6563,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-19,40.0,30.0,35.0
6564,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-20,51.0,27.0,39.0
6565,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-21,62.0,30.0,46.0
6566,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-22,66.0,38.0,52.0
6567,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-23,55.0,40.0,47.5
6568,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-24,52.0,32.0,42.0
6569,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-25,55.0,34.0,44.5
6570,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-26,43.0,35.0,39.0
6571,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-27,42.0,30.0,36.0
6572,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-28,40.0,27.0,33.5
6573,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-02-29,42.0,26.0,34.0
6574,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-01,50.0,31.0,40.5
6575,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-02,50.0,28.0,39.0
6576,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-03,56.0,30.0,43.0
6577,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-04,45.0,37.0,41.0
6578,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-05,42.0,29.0,35.5
6579,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-06,43.0,22.0,32.5
6580,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-07,49.0,31.0,40.0
6581,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-08,32.0,16.0,24.0
6582,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-09,35.0,19.0,27.0
6583,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-10,43.0,19.0,31.0
6584,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-11,36.0,23.0,29.5
6585,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-12,31.0,27.0,29.0
6586,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-13,41.0,28.0,34.5
6587,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-14,64.0,34.0,49.0
6588,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-15,71.0,37.0,54.0
6589,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-16,41.0,35.0,38.0
6590,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-17,44.0,36.0,40.0
6591,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-18,37.0,32.0,34.5
6592,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-19,34.0,30.0,32.0
6593,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-20,39.0,27.0,33.0
6594,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-21,45.0,37.0,41.0
6595,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-22,50.0,35.0,42.5
6596,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-23,50.0,32.0,41.0
6597,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-24,44.0,41.0,42.5
6598,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-25,61.0,34.0,47.5
6599,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-26,48.0,44.0,46.0
6600,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-27,52.0,44.0,48.0
6601,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-28,48.0,40.0,44.0
6602,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-29,52.0,35.0,43.5
6603,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-30,45.0,30.0,37.5
6604,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-03-31,46.0,35.0,40.5
6605,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-04-01,54.0,31.0,42.5
6606,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-04-02,50.0,45.0,47.5
6607,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-04-03,60.0,44.0,52.0
6608,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-04-04,51.0,39.0,45.0
6609,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-04-05,60.0,37.0,48.5
6610,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-04-06,64.0,33.0,48.5
6611,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-04-07,57.0,49.0,53.0
6612,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1984-04-08,49.0,48.0,48.5
